"GEOID","year","County","Geography","variable","Variable_Description","estimate","moe"
"36073",2019,"Orleans","NA County","B25003F_Homeownership","Other (Non-Hispanic)",9.48905109489051,12.043795620438
"36073",2019,"Orleans","NA County","B25003G_Homeownership","Two or More Races (Non-Hispanic)",67.8947368421053,38.9473684210526
"36055",2019,"Monroe","NA County","B25003H_Homeownership","White (Non-Hispanic)",72.6198724751572,0.557373023321084
"36055",2019,"Monroe","NA County","B25003B_Homeownership","Black (Non-Hispanic)",31.875367430923,1.61552028218695
"36055",2019,"Monroe","NA County","B25003I_Homeownership","Hispanic or Latino (Any Race)",34.3841387856258,2.45848822800496
"36055",2019,"Monroe","NA County","B25003D_Homeownership","Asian (Non-Hispanic)",53.8499264345267,3.93575282000981
"36055",2019,"Monroe","NA County","B25003C_Homeownership","Native American (Non-Hispanic)",22.9200652528548,6.85154975530179
"36055",2019,"Monroe","NA County","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",13.3333333333333,20
"36055",2019,"Monroe","NA County","B25003F_Homeownership","Other (Non-Hispanic)",37.3721654068475,7.2032014228546
"36055",2019,"Monroe","NA County","B25003G_Homeownership","Two or More Races (Non-Hispanic)",35.4626865671642,5.4726368159204
"36051",2019,"Livingston","NA County","B25003H_Homeownership","White (Non-Hispanic)",76.0843005497862,1.88934461994938
"36051",2019,"Livingston","NA County","B25003B_Homeownership","Black (Non-Hispanic)",32.4414715719064,16.0535117056856
"36051",2019,"Livingston","NA County","B25003I_Homeownership","Hispanic or Latino (Any Race)",57.9256360078278,13.894324853229
"36051",2019,"Livingston","NA County","B25003D_Homeownership","Asian (Non-Hispanic)",65.9003831417624,35.632183908046
"36051",2019,"Livingston","NA County","B25003C_Homeownership","Native American (Non-Hispanic)",41.9354838709677,54.8387096774194
"36051",2019,"Livingston","NA County","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"36051",2019,"Livingston","NA County","B25003F_Homeownership","Other (Non-Hispanic)",40.948275862069,23.7068965517241
"36051",2019,"Livingston","NA County","B25003G_Homeownership","Two or More Races (Non-Hispanic)",30.1675977653631,17.3184357541899
"36037",2019,"Genesee","NA County","B25003H_Homeownership","White (Non-Hispanic)",75.1532619635831,1.59666941165706
"36037",2019,"Genesee","NA County","B25003B_Homeownership","Black (Non-Hispanic)",31.5568022440393,12.4824684431978
"36037",2019,"Genesee","NA County","B25003I_Homeownership","Hispanic or Latino (Any Race)",30.8429118773946,11.3026819923372
